accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lat,lon,fuel_rate,instant_fuel_economy,engine_rpm,calculated_load_value,vehicle_speed,mass_air_flow,absolute_throttle_pos,fuel_rail_pressure_vacuum,fuel_rail_pressure,fuel_level,alcohol_fuel_percentage,engine_fuel_rate,vehicle_fuel_rate,fuel_level_a,fuel_level_b,id_route,vehicle,loc_coleta,time_sec,dt,P_kW,client
-1.22,3.84,-6.35,-0.09,0.05,-0.08,-23.004629656913526,-44.459972875884695,,,,,36.660948558727846,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11378.703,0.020999999998821295,,client1
1.629453,1.318231,-0.5563839,,,,-23.00459,-44.45992,6.639216,18.44225,1523.25,91.37255,36.0,19.95,55.29412,0.0,0.0,56.47059,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11379.364,0.0020000000004074536,64.28974160000001,client1
-2.59,3.8,-8.36,-0.04,0.03,-0.06,-23.00457749999676,-44.459902499995465,,,,,35.749999935222675,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11379.611,0.2470000000012078,,client1
-2.71,6.94,-7.53,-0.03,0.0,-0.08,-23.004576285421862,-44.459900799590606,,,,,35.725708437246965,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11379.635,0.023999999999432475,,client1
-2.47,5.18,-8.94,-0.03,0.08,-0.0,-23.004575172068016,-44.45989924089522,,,,,35.703441360323886,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11379.657,0.02199999999902502,,client1
-3.18,4.9,-8.12,-0.02,0.07,-0.01,-23.00457410931822,-44.4598977530455,,,,,35.68218636437247,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11379.678,0.021000000000640284,,client1
-3.14,5.22,-8.94,-0.01,0.08,-0.01,-23.004572995951417,-44.45989619433198,,,,,35.659919028340084,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11379.7,0.02200000000084401,,client1
0.6515232,0.164675,-0.8795692,,,,-23.00454,-44.45985,6.406261,18.30359,1474.5,91.37255,35.0,19.25,54.5098,0.0,0.0,55.29412,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11380.357,0.0010000000002037268,62.03396068333333,client1
-2.71,6.98,-9.69,-0.03,-0.05,-0.08,-23.004522430821186,-44.45983243082119,,,,,34.749011731225295,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11380.611,0.2540000000008149,,client1
-2.86,4.51,-9.41,-0.03,0.01,-0.05,-23.004520770742133,-44.45983077074214,,,,,34.72529631620554,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11380.635,0.023999999999432475,,client1
-1.61,5.26,-8.67,-0.04,-0.0,-0.05,-23.004519249011857,-44.45982924901186,,,,,34.70355731225296,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11380.657,0.02199999999902502,,client1
-2.55,4.94,-8.55,-0.03,0.01,-0.02,-23.004517796447114,-44.459827796447115,,,,,34.68280638735178,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11380.678,0.021000000000640284,,client1
-2.86,4.28,-9.02,-0.04,0.04,-0.02,-23.004515998019286,-44.45982599801929,,,,,34.65711456126482,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11380.704,0.02599999999983993,,client1
0.2114584,-0.2171993,0.798228,,,,-23.00447,-44.45978,6.266488,18.43083,1431.25,93.33334,34.0,18.83,54.11765,0.0,0.0,54.5098,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11381.378,0.004000000000814907,60.68049213333333,client1
0.9,5.33,-6.98,0.02,0.12,0.11,-23.004458326645185,-44.45976599197422,,,,,33.53306580738234,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11381.611,0.23300000000017462,,client1
1.1,4.59,-6.9,0.03,0.12,0.14,-23.00445712424053,-44.45976454908864,,,,,33.48496962116622,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11381.635,0.023999999999432475,,client1
-0.31,4.86,-9.14,0.03,0.08,0.13,-23.004456022042675,-44.45976322645121,,,,,33.4408817069811,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11381.657,0.02199999999902502,,client1
-0.47,6.71,-11.45,0.02,0.12,0.19,-23.00445471943122,-44.459761663317465,,,,,33.38877724873398,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11381.683,0.02600000000165892,,client1
-0.78,5.1,-9.69,0.04,0.16,0.21,-23.004453617233363,-44.459760340680035,,,,,33.34468933454886,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11381.705,0.02199999999902502,,client1
-0.01846119,0.3938969,0.4015123,,,,-23.00442,-44.45972,6.000254,18.75078,1355.0,94.5098,32.0,18.03,53.33333,0.0,0.0,56.47059,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11382.381,0.0019999999985884642,58.10245956666667,client1
-1.26,5.14,-7.02,-0.02,-0.0,-0.02,-23.004406227535487,-44.459706227535484,,,,,31.770458924769205,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11382.611,0.23000000000138243,,client1
-0.71,5.81,-11.18,-0.0,-0.01,-0.03,-23.004404790409552,-44.45970479040955,,,,,31.746506825901072,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11382.635,0.023999999999432475,,client1
-0.16,4.9,-5.14,0.02,-0.01,-0.04,-23.00440323353079,-44.45970323353079,,,,,31.720558846538456,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11382.661,0.02599999999983993,,client1
-0.04,5.57,-9.38,0.01,-0.04,-0.07,-23.004401976049433,-44.45970197604943,,,,,31.699600823901104,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11382.682,0.021000000000640284,,client1
-2.35,5.57,-8.43,0.01,-0.06,-0.06,-23.00440065867633,-44.45970065867633,,,,,31.677644605527455,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11382.704,0.02199999999902502,,client1
0.1553003,-0.006399903,0.4229735,,,,-23.00436,-44.45966,5.73402,18.49682,1338.25,91.76471,31.0,17.23,53.33333,0.0,0.0,58.43137,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11383.395,0.006000000001222361,55.524427,client1
-2.75,4.67,-8.24,0.01,-0.05,-0.08,-23.004346761999447,-44.459646761999444,,,,,30.779366657444736,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11383.611,0.21600000000034925,,client1
-1.65,6.51,-6.98,0.02,-0.1,-0.16,-23.004345045978027,-44.45964504597803,,,,,30.75076630045672,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11383.639,0.027999999998428393,,client1
-2.08,3.69,-9.06,0.02,-0.07,-0.13,-23.00434369765531,-44.45964369765531,,,,,30.728294255191518,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11383.661,0.02200000000084401,,client1
-1.96,6.79,-7.69,0.02,-0.09,-0.16,-23.004342410631402,-44.4596424106314,,,,,30.706843856704822,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11383.682,0.021000000000640284,,client1
-0.43,6.04,-8.79,0.03,-0.1,-0.19,-23.004341062308686,-44.459641062308684,,,,,30.68437181143962,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11383.704,0.02199999999902502,,client1
-0.04875687,0.07554656,0.5706012,,,,-23.0043,-44.4596,7.168356,23.8945,1638.0,92.54902,30.0,21.54,56.86274,0.0,0.0,58.43137,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11384.382,0.0010000000002037268,69.4135806,client1
-4.12,7.22,-10.51,-0.07,-0.43,-0.58,-23.00428839918049,-44.45958375885269,,,,,30.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11384.611,0.2290000000011787,,client1
-4.35,2.04,-8.55,-0.07,-0.4,-0.58,-23.004287183375098,-44.45958205672514,,,,,30.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11384.635,0.023999999999432475,,client1
-2.28,7.81,-7.45,-0.09,-0.48,-0.71,-23.00428611954862,-44.45958056736807,,,,,30.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11384.656,0.021000000000640284,,client1
-2.12,4.43,-10.0,-0.09,-0.46,-0.67,-23.00428500506683,-44.45957900709356,,,,,30.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11384.678,0.02199999999902502,,client1
-3.69,6.55,-7.96,-0.1,-0.53,-0.69,-23.00428373860612,-44.45957723404857,,,,,30.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11384.703,0.024999999999636202,,client1
-0.4350806,-0.888418,2.213844,,,,-23.00425,-44.45953,7.238243,24.12746,1682.75,93.72549,30.0,21.75,53.72549,0.0,0.0,60.78431,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11385.372,0.002999999998792191,70.09031971666667,client1
-0.4350806,-0.888418,2.213844,,,,-23.00425,-44.45953,7.344737,24.12746,1682.75,93.72549,31.0,21.75,53.72549,0.0,0.0,60.78431,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11385.373,0.0010000000002037268,71.12153661666667,client1
-4.55,7.49,-9.22,0.04,0.23,0.26,-23.00423554655093,-44.45951795545911,,,,,31.240890817813764,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11385.611,0.23800000000119326,,client1
-5.02,2.9,-9.92,0.06,0.17,0.18,-23.004234089061054,-44.45951674088421,,,,,31.265182315789474,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11385.635,0.023999999999432475,,client1
-5.06,4.86,-6.79,0.06,-0.01,-0.07,-23.004232813761295,-44.459515678134416,,,,,31.28643731174089,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11385.656,0.021000000000640284,,client1
-4.82,5.26,-8.55,0.05,-0.11,-0.21,-23.0042312348217,-44.45951436235142,,,,,31.31275297165992,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11385.682,0.02599999999983993,,client1
-4.35,4.28,-8.51,0.05,-0.13,-0.26,-23.004229959521943,-44.45951329960162,,,,,31.334007967611335,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11385.703,0.020999999998821295,,client1
0.741791,2.805719,7.311902,,,,-23.00419,-44.45948,7.484509,23.38908,1751.0,90.58823,32.0,22.49,41.56863,0.0,0.0,62.7451,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11386.371,0.0059999999994033715,72.47499548333333,client1
-2.24,5.18,-9.57,0.04,0.2,0.22,-23.004172978720096,-44.459467841942924,,,,,32.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11386.611,0.2400000000016007,,client1
-2.71,6.04,-8.39,0.04,0.12,0.12,-23.004171276592103,-44.459466626137214,,,,,32.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11386.635,0.023999999999432475,,client1
-2.28,4.59,-9.06,0.06,0.02,-0.03,-23.00416971631719,-44.45946551165513,,,,,32.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11386.657,0.02199999999902502,,client1
-1.45,5.45,-9.53,0.06,-0.02,-0.11,-23.00416794327174,-44.4594642451941,,,,,32.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11386.682,0.02500000000145519,,client1
-1.06,4.63,-10.79,0.05,0.01,-0.07,-23.00416638297867,-44.45946313069905,,,,,32.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11386.704,0.02199999999902502,,client1
0.5045303,-0.1826882,0.4504518,,,,-23.00412,-44.45943,3.38783,10.58696,1728.0,40.39216,32.0,10.18,30.19608,0.0,0.0,62.7451,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11387.36,0.0020000000004074536,32.805487166666666,client1
0.5045303,-0.1826882,0.4504518,,,,-23.00412,-44.45943,3.041726,9.505386,1714.0,36.07843,32.0,9.14,29.01961,0.0,0.0,59.60784,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11387.368,0.0030000000006111804,29.454046766666668,client1
0.39,4.82,-8.63,0.04,0.14,0.19,-23.00410528758157,-44.45941773965131,,,,,31.509586052311324,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11387.611,0.2430000000003929,,client1
-0.94,4.94,-9.49,0.04,0.11,0.18,-23.00410383450359,-44.45941652875299,,,,,31.46115011961738,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11387.635,0.023999999999432475,,client1
1.73,5.26,-8.59,0.04,0.11,0.13,-23.004102260343526,-44.459415216952934,,,,,31.408678117523912,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11387.661,0.02599999999983993,,client1
0.9,4.82,-9.73,0.03,0.11,0.14,-23.004100988904167,-44.45941415742014,,,,,31.3662968055792,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11387.682,0.021000000000640284,,client1
2.16,3.22,-8.55,0.03,0.14,0.22,-23.00409965690827,-44.45941304742356,,,,,31.321896942284777,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11387.704,0.02199999999902502,,client1
0.0368241,-0.04107237,-0.1186322,,,,-23.00406,-44.45938,1.647324,5.491077,1601.75,21.96078,30.0,4.95,23.52941,0.0,0.0,59.60784,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11388.369,0.0030000000006111804,15.951587400000001,client1
2.31,4.55,-9.61,0.01,0.08,0.21,-23.004045377634828,-44.45936537763483,,,,,29.756293913799407,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11388.611,0.24200000000018917,,client1
3.92,4.9,-8.75,0.0,0.11,0.24,-23.004043685807286,-44.45936368580729,,,,,29.728096788115,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11388.639,0.027999999998428393,,client1
3.45,4.55,-8.75,0.0,0.13,0.28,-23.00404235649433,-44.45936235649433,,,,,29.70594157218556,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11388.661,0.02200000000084401,,client1
2.31,4.55,-8.67,-0.01,0.14,0.3,-23.004041087615942,-44.459361087615946,,,,,29.68479359901993,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11388.682,0.021000000000640284,,client1
2.75,4.31,-8.79,0.0,0.14,0.29,-23.004039758302984,-44.45935975830299,,,,,29.66263838309049,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11388.704,0.02199999999902502,,client1
0.8815359,-0.4484802,0.2144547,,,,-23.004,-44.45932,1.713883,5.909936,1505.75,24.31373,29.0,5.15,23.92157,0.0,0.0,57.2549,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11389.365,0.0020000000004074536,16.596100383333333,client1
4.0,3.88,-9.1,-0.03,0.1,0.24,-23.003987724542945,-44.45930772454294,,,,,28.754490858857114,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11389.611,0.24600000000100408,,client1
4.39,3.88,-9.22,-0.04,0.11,0.26,-23.003986526938,-44.459306526938,,,,,28.730538759988985,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11389.635,0.023999999999432475,,client1
4.04,4.47,-8.9,-0.04,0.11,0.27,-23.003985429139856,-44.45930542913985,,,,,28.708582797104388,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11389.657,0.02199999999902502,,client1
3.57,4.0,-9.22,-0.04,0.13,0.29,-23.003984381238723,-44.459304381238724,,,,,28.687624774467036,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11389.678,0.021000000000640284,,client1
4.0,4.12,-8.51,-0.04,0.13,0.28,-23.00398308382698,-44.45930308382698,,,,,28.661676539615367,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11389.704,0.02599999999983993,,client1
0.07082663,-0.09958028,-0.5220261,,,,-23.00395,-44.45927,1.717211,6.132891,1362.0,26.66667,28.0,5.16,24.31373,0.0,0.0,54.11765,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11390.373,0.0020000000004074536,16.628326516666668,client1
4.67,3.92,-10.32,-0.02,-0.07,0.05,-23.003937967636837,-44.4592555611642,,,,,27.7593527367023,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11390.611,0.23800000000119326,,client1
5.33,4.12,-9.38,-0.02,-0.05,0.07,-23.003936703737057,-44.45925404448447,,,,,27.73407474113325,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11390.636,0.024999999999636202,,client1
4.9,5.06,-9.22,-0.01,-0.05,0.1,-23.003935591508874,-44.45925270981065,,,,,27.71183017750974,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11390.658,0.02199999999902502,,client1
3.37,4.75,-7.34,-0.0,-0.03,0.1,-23.00393452983358,-44.45925143580029,,,,,27.690596671585627,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11390.679,0.021000000000640284,,client1
5.73,4.2,-8.43,-0.0,-0.05,0.07,-23.003933215367972,-44.45924985844157,,,,,27.664307359469838,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11390.705,0.02599999999983993,,client1
-0.5415643,0.2647662,-1.353147,,,,-23.0039,-44.45921,2.93856,10.88355,1642.25,38.43137,27.0,8.83,30.19608,0.0,0.0,52.54902,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11391.365,0.0010000000002037268,28.455055999999995,client1
5.14,3.26,-10.04,-0.09,0.04,0.16,-23.003890150145658,-44.45919522521849,,,,,27.24624635859883,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11391.611,0.24600000000100408,,client1
3.88,3.88,-8.79,-0.09,0.05,0.19,-23.003889189184758,-44.45919378377713,,,,,27.27027038108378,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11391.635,0.023999999999432475,,client1
4.94,3.69,-9.96,-0.09,0.07,0.2,-23.003888348346532,-44.4591925225198,,,,,27.291291336694048,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11391.656,0.021000000000640284,,client1
5.88,4.63,-8.12,-0.1,0.06,0.19,-23.003887307310684,-44.459190960966026,,,,,27.317317232924623,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11391.682,0.02599999999983993,,client1
5.02,5.26,-7.49,-0.1,0.09,0.22,-23.00388646647246,-44.45918969970869,,,,,27.33833818853489,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11391.703,0.020999999998821295,,client1
0.4070281,0.1535148,-0.2675648,,,,-23.00386,-44.45915,4.12663,14.73796,1606.0,54.90196,28.0,12.4,33.33333,0.0,0.0,52.94118,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11392.368,0.0010000000002037268,39.959533833333325,client1
6.43,4.71,-7.45,-0.11,-0.05,0.01,-23.003850191721046,-44.45913283551183,,,,,28.735620921533013,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11392.611,0.2430000000003929,,client1
5.57,5.57,-7.34,-0.11,-0.04,0.02,-23.00384922300239,-44.459131140254186,,,,,28.80827482057393,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11392.635,0.023999999999432475,,client1
6.63,5.45,-8.75,-0.12,-0.06,0.0,-23.003848213923046,-44.459129374365325,,,,,28.88395577166449,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11392.66,0.024999999999636202,,client1
6.0,5.1,-7.22,-0.12,-0.05,0.0,-23.00384732593611,-44.4591278203882,,,,,28.950554791631202,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11392.682,0.02200000000084401,,client1
6.08,3.49,-5.69,-0.1,-0.06,-0.01,-23.003846437938847,-44.45912626639298,,,,,29.017154586572836,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11392.704,0.02199999999902502,,client1
0.5060389,0.0709339,-0.1470598,,,,-23.00382,-44.45908,7.484509,24.14356,1722.25,91.37255,31.0,22.49,41.96078,0.0,0.0,55.29412,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11393.365,0.0010000000002037268,72.47499548333333,client1
5.02,4.86,-7.22,-0.05,-0.11,-0.0,-23.003815055274128,-44.45906022109651,,,,,31.494472587290204,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11393.611,0.24600000000100408,,client1
5.02,4.39,-8.47,-0.06,-0.14,-0.05,-23.00381449246524,-44.45905796986096,,,,,31.55075347613244,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11393.639,0.027999999998428393,,client1
4.55,4.35,-8.08,-0.07,-0.13,-0.02,-23.003814050251638,-44.459056201006554,,,,,31.59497483610212,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11393.661,0.02200000000084401,,client1
2.43,4.08,-4.55,-0.06,-0.11,0.01,-23.0038136281424,-44.4590545125696,,,,,31.637185760020213,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11393.682,0.021000000000640284,,client1
3.61,3.57,-7.96,-0.05,-0.12,-0.02,-23.0038131859288,-44.459052743715205,,,,,31.681407119989895,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11393.704,0.02199999999902502,,client1
-0.1037348,-0.01309847,0.1497064,,,,-23.0038,-44.459,6.283128,19.03977,1827.75,72.54902,33.0,18.88,36.07843,0.0,0.0,59.60784,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11394.367,0.0020000000004074536,60.841622799999996,client1
5.73,4.67,-8.43,-0.09,0.46,0.78,-23.003795095472555,-44.458977929626506,,,,,33.24522637216634,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11394.611,0.24400000000059663,,client1
4.71,3.41,-8.71,-0.1,0.43,0.74,-23.003794613060524,-44.458975758772375,,,,,33.26934697362994,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11394.635,0.023999999999432475,,client1
4.9,3.77,-8.28,-0.1,0.38,0.65,-23.003794150752856,-44.45897367838786,,,,,33.29246235706775,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11394.658,0.02299999999922875,,client1
4.67,3.92,-9.89,-0.11,0.35,0.59,-23.00379372864362,-44.45897177889629,,,,,33.313567819026794,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11394.679,0.021000000000640284,,client1
5.06,4.75,-7.57,-0.11,0.31,0.56,-23.003793206028014,-44.45896942712607,,,,,33.33969859925557,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11394.705,0.02599999999983993,,client1
0.088728,-0.4299616,0.1788671,,,,-23.00378,-44.45891,3.507636,10.31657,1396.0,53.33333,34.0,10.54,31.37255,0.0,0.0,59.60784,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11395.37,0.004000000000814907,33.9656086,client1
7.26,0.94,-5.61,-0.22,0.12,0.18,-23.00377757300961,-44.45888815708652,,,,,33.75730096132751,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11395.611,0.24099999999998545,,client1
7.69,1.73,-6.86,-0.24,0.1,0.15,-23.003777331317817,-44.458885981860355,,,,,33.733131781710675,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11395.635,0.023999999999432475,,client1
7.14,1.1,-7.92,-0.24,0.08,0.15,-23.003777109768293,-44.45888398791464,,,,,33.71097682929753,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11395.657,0.02199999999902502,,client1
8.71,1.84,-9.45,-0.24,0.06,0.11,-23.003776898288613,-44.45888208459755,,,,,33.68982886158395,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11395.678,0.021000000000640284,,client1
8.87,0.98,-6.75,-0.23,0.1,0.15,-23.003776636454546,-44.458879728090935,,,,,33.66364545476342,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11395.704,0.02599999999983993,,client1
0.6332786,-0.1507089,0.5326689,,,,-23.00377,-44.45882,3.504308,10.61911,1392.25,54.5098,33.0,10.53,31.37255,0.0,0.0,62.35294,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,11396.371,0.003999999998995918,33.933382466666664,client1
